frame_id,x,y,neighbour_size
0,562.201,241.362,15.2535
0,683.208,241.444,16.0476
0,544.923,241.173,12.3333
0,621.93,242.297,11.64
0,684.582,244.55,14.2026
0,703.71,244.41,13.4709
0,706.473,244.372,15.5714
0,558.51,244.487,14.5596
0,572.25,244.882,10.3548
0,677.819,244.248,14.1104
0,552.2,249.216,13.3636
0,534.602,250.293,8.4
0,554.82,251.387,10.871
0,567.088,252.417,12.7766
0,606.745,252.575,13.1143
0,693.024,251.907,12.0909
0,696.818,252.227,12.25
0,691.347,266.718,15
0,549.886,284.204,12.5094
0,542.905,293.983,9.96774
0,539.172,297.063,12.5769
0,705.952,300.011,11.3415
0,634.792,180.475,17.4
0,666.528,180.554,17.843
0,675.76,179.725,14.275
0,698.777,180.438,13.069
0,552.564,183.615,16.5652
0,608.963,183.08,16.7391
0,617.591,182.936,19.9277
0,626.191,183.93,19.7442
0,597.224,184.292,16.1163
0,588.432,186.405,18.5385
0,553.127,188.566,15.746
0,593,190,12
0,587.892,190.078,17.971
0,617.174,190.597,16.0416
0,625.451,190.529,15.6429
0,657.081,190.833,15.8571
0,698.32,191.254,20.9905
0,699.982,193.478,14.5521
0,689.288,195.146,20.7835
0,670.616,195.972,16.3636
0,577.422,198.085,19.1667
0,683.318,198.524,18.7846
0,609.559,200.005,17.2857
0,669.16,199.586,18.8845
0,683.752,208.212,14.6053
0,564.361,211.842,17.4375
0,537.519,214.383,20.0526
0,690.278,214.773,17.8889
0,633.36,222,12
0,688.047,229.812,19.2743
0,552.998,236.9,20.1942
0,563.034,243.413,24
0,678.503,243.978,17.507
0,704.711,244.529,16.3547
0,693.107,246.752,18.5496
0,691.347,266.718,15
0,605.874,182.843,26.4915
0,552.5,186.5,26.8065
0,559.871,184.853,24.6923
0,538.33,186.535,23.7292
0,628.175,186.813,23.6341
0,632.659,186.568,26.3571
0,692.799,187.09,25.0645
0,704.41,186.35,23.1982
0,551.35,187.892,27.1309
0,587.5,189.393,25.3902
0,594.498,188.115,22.0588
0,596.03,188.017,23.1573
0,698.553,191.512,20.9002
0,539.456,193.042,26.3801
0,588.208,194.347,25.2222
0,665.112,195.978,30.5625
0,689.331,195.571,23.5784
0,700.001,196.034,26.7966
0,666.68,196.5,28.3125
0,539.018,202.322,26.2105
0,672.756,204.734,25.8921
0,680.5,206.5,25.6118
0,538.519,209.114,26.2258
0,653.14,209.023,26.1
0,680.5,209.157,29.7509
0,688.355,212.029,24.7554
0,540.196,213.874,24.9512
0,688.66,218.119,25.8
0,584.053,222.105,19
0,634.546,220.68,22.3793
0,688.783,230.171,23.9302
0,684.327,236.746,26.3182
0,688.67,235.892,26.8378
0,562.971,243.505,27.4295
0,681.713,243.937,35.328
0,693.631,246.726,18.5707
0,640.212,253.248,29.4
0,534.967,254.692,29.1
0,693.5,261.586,29.6197
0,548.555,282.455,35.625
0,549.336,283.677,28.8818
0,692.509,313.996,24.623
0,599.949,184.57,35.7966
0,541.54,193.849,40.3279
0,613.405,192.834,33.0811
0,630.556,192.866,35.3579
0,649.006,192.896,36
0,665.668,195.05,32.8148
0,578.899,199.056,35.8
0,645.084,204.863,32.1818
0,564.448,211.534,36.3333
0,542.506,212.748,34.7701
0,559.942,213.301,35.2105
0,679.151,216.302,34.875
0,554.167,228.705,30.1905
0,689.402,231.351,31.2181
0,558.72,238,40
0,679,237.5,48
0,550.753,238.134,32.7857
0,680.55,243.035,32.5683
0,706.352,244.909,27.5583
0,534.556,254.798,32
0,695.228,255.161,35.561
0,548.799,283.859,32.4
0,542.719,290.874,41.7107
0,661.5,179.506,57.4038
0,602.065,184.936,36.2162
0,579.367,186.779,56.4402
0,675.886,196.77,51.7591
0,601.863,198.47,51.6
0,575.28,200.287,43.8947
0,542.803,209.42,48.7869
0,550.396,208.492,57.6522
0,698.034,210.092,53.5
0,613.5,221,36
0,637.5,221,36
0,549.641,230.545,49.438
0,565,244.649,37.3548
0,680.954,245,36
0,534.818,251.408,54.6
0,685.891,253.153,53.3425
0,572.5,190.905,72
0,660.425,185.928,72
0,699.971,186.971,72
0,544.765,196.531,72
0,577.658,199.189,72
0,548.5,203.857,72
0,703.976,231.12,72
0,548.633,238.32,72
0,692.086,241.792,72
0,554.289,259.323,72
1,660.19,179.889,16.5484
1,676.365,179.841,13.2332
1,610.143,179.977,11.3864
1,615.739,180.488,9.23077
1,619.005,179.959,12.1
1,625.106,180.204,11.85
1,629.25,179.781,11.093
1,632.432,180.118,12.3802
1,606.124,181.022,12.0411
1,613.395,181.554,8.4
1,622.711,180.35,8.4
1,627.534,180.889,11.8193
1,699.51,181.133,14.6712
1,599.901,181.996,11.6769
1,609.92,182.291,12.625
1,616.108,182.305,12.8235
1,618.825,182.233,13.4
1,634.842,181.872,12.7674
1,659.502,182.492,13.7436
1,596.142,183.84,11.1818
1,613.598,182.382,8.4
1,625.163,183.102,13.3043
1,545.947,184.954,12.1579
1,671.291,184.293,12.8824
1,702.525,183.829,12.6394
1,709,184.369,12.6207
1,549.141,185.922,15.3871
1,618.875,184.972,13
1,622.597,185.667,8.4
1,625.06,184.97,12.4154
1,663.3,185.49,10.0299
1,633.094,185.995,11.9655
1,666.023,186.005,12.5595
1,593.054,187.029,11.6087
1,595.083,186.67,14.0588
1,630.709,187.599,13.6696
1,636.309,186.783,13.2018
1,693.011,187.005,10.5273
1,696.748,186.972,13.7018
1,707.798,187.344,13
1,590.784,187.539,11.6752
1,701.625,187.44,11.4755
1,535.179,188.585,13.1053
1,543.271,189.191,13.5542
1,547.688,189.688,12.9375
1,587.853,188.932,11.8714
1,667.389,189.311,12.3077
1,696.011,189.17,12.4118
1,593.266,189.791,11.2105
1,619.016,190.624,11.9204
1,624,190.467,12.6832
1,660.087,190.354,12.96
1,584.68,191.824,9
1,585.833,191.525,11.3571
1,589.458,190.477,8.75
1,696.547,191.598,13.1831
1,538.875,192,15
1,621.541,191.952,11.3565
1,704.746,192.286,11.0571
1,659.021,192.926,11.9856
1,664.457,193.429,10.4286
1,672,193.324,11.6512
1,581.754,194.243,10.6154
1,587.945,193.958,12.4588
1,700.878,193.698,13.8132
1,577.417,195.564,8.4
1,669.407,195.429,12
1,687.236,195.563,11.6897
1,703.793,196.119,13.25
1,693,198.524,8.4
1,539,198,10.5789
1,684.755,198.182,14.5229
1,573.182,199.613,13.2273
1,576,199.39,14.1892
1,608.485,200.51,10.6922
1,634.653,200.124,11
1,669.006,199,12.1525
1,697.074,200.892,11.7097
1,682.896,201.919,12.2941
1,658.444,203.683,13.1613
1,671.574,202.574,12.1765
1,641.11,203.005,12.1765
1,536.755,205.866,13.6154
1,691.239,206.173,12.36
1,661.766,207.879,9.54545
1,655.532,209.312,13.7692
1,684.629,208.662,13.6971
1,692.174,208.924,10
1,656.724,209.904,14.5556
1,685.056,211.3,11.6575
1,539.141,212.556,8.68421
1,564.558,212.316,12.24
1,536.889,212.939,12.1034
1,534.659,215.806,12.895
1,682.622,216.391,12.3803
1,690.91,216.095,12.1475
1,558.942,216.985,12.4521
1,562.263,216.448,11.1386
1,686.167,219.469,12.4138
1,611.447,220.693,12.9053
1,638.925,221.463,12.682
1,583.271,222.222,12.7059
1,634.218,221.798,13.2569
1,662.561,221.969,11.9894
1,664.77,221.898,10.9091
1,674.79,225.132,10.6364
1,664.106,227.484,11.8235
1,674.722,227.018,12
1,688.506,230.599,13.4803
1,693.741,233.759,13.7012
1,554.909,235.011,11.021
1,549.152,235.883,13.8947
1,544.048,240.193,11.7059
1,681.844,241.616,16.8326
1,562.584,242.392,14.8816
1,679.688,243,17.7857
1,684.148,242.184,15.551
1,543.291,242.714,11.8148
1,685.576,245.014,13.464
1,707.654,245.427,14.6727
1,558.456,245.38,14.2434
1,704.988,245.493,13.9516
1,535.204,250.406,8.4
1,552.09,249.699,13.0588
1,611.727,251.087,10.6216
1,617.012,251.236,11.7568
1,566.906,253.304,12.3084
1,617.909,253.911,14.1385
1,694.204,252.95,13.3621
1,697.922,253.358,12.4545
1,692.939,267.922,11.5075
1,544.044,281.007,9.2
1,549.954,285.109,12.24
1,540.685,297.204,11.2941
1,535.324,302.626,10.3474
1,708.505,303.961,11.3684
1,685.035,327.005,11.8125
1,683.078,329.09,10.5385
1,634.793,180.302,18.2727
1,676.41,179.931,12
1,660.138,182.002,15.6796
1,699.838,181.075,15.9642
1,616,182,12
1,597.029,184.471,15.9273
1,608.184,183.581,18.8988
1,655.566,184.665,19.6659
1,667.006,186,12
1,549.897,185.834,17.7293
1,588.941,186.481,18
1,670.978,185.921,16.9355
1,535.406,188.399,14.7191
1,548.434,189.155,18.75
1,587.688,190.337,18.4294
1,617.25,191.142,17.0975
1,657.54,190.441,16.0576
1,667.341,190.457,16.1902
1,582.153,193.75,15.5217
1,689.17,195.934,18.7313
1,671.893,196.155,19.0312
1,689.685,197.609,18.3497
1,537.378,201.324,16.9499
1,641,203,12
1,677.63,205.963,16.392
1,536.452,212.164,15
1,557.117,227.562,12
1,553.016,237.337,20.4062
1,689.33,236.831,20.5714
1,565.011,245.632,16.6997
1,679.044,244.678,17.895
1,683.943,244.199,19.0244
1,706.419,245.611,21
1,694.258,247.973,16.7647
1,628.311,250.75,19.1695
1,694.585,257.663,18.9
1,697.102,279.01,21
1,693.197,315.473,19.7143
1,699.75,181.659,18
1,606.231,182.822,25.6957
1,618.426,182.618,24.0968
1,549.194,186.022,21.2038
1,628.272,187.197,24.2727
1,636.067,187.299,21.6316
1,669.802,187.26,23.7642
1,692.988,187.009,22.2676
1,704.591,186.788,22.2308
1,589.801,189.888,26.0973
1,594.5,186.52,24.4737
1,595.867,187.855,25.7059
1,632.633,188.415,26.8696
1,699.311,191.216,25.1143
1,539.217,193.141,24.8919
1,588.497,194.807,26.459
1,672.111,195.546,26.3514
1,690.099,196.28,26.8182
1,575.983,198.661,24.1304
1,605,199.753,30.0015
1,609.299,200.758,22.1469
1,632.679,200.572,20.7281
1,670.867,199.556,27.9545
1,624.427,203.158,27
1,660.129,204.655,23.8421
1,677.25,206.25,18
1,643.784,205.727,24.3735
1,680.5,209.531,24.8832
1,655.492,209.708,24.8571
1,688.798,212.289,25.1143
1,539.263,213.9,27.4286
1,663.22,219.808,22.5821
1,688.463,218.422,24.606
1,635.291,220.723,25.1351
1,689.917,231.301,23.0377
1,553.414,235.392,27.3243
1,553.659,236.716,26.7309
1,561.993,243.703,27.3286
1,681.069,243.856,26.6803
1,706.669,245.861,21
1,566.25,254.25,18
1,694.471,253.501,21
1,692.761,265.876,25.2857
1,693.926,272.725,27
1,696.713,279.375,21
1,547.414,285.683,33.9827
1,538.422,296.934,25.9565
1,694.292,314.5,29
1,656.053,179.837,40.9333
1,700.141,183.577,32.6154
1,600.84,184.296,35.7231
1,665.917,182.708,33.5581
1,538.961,186.916,36.75
1,550.055,186.827,34.9869
1,624.033,187.207,34.7797
1,665.981,191.627,40.6801
1,613.009,193.071,35.7547
1,630.979,192.92,36.2927
1,666.22,195.262,36.3529
1,577.295,198.762,33.6364
1,604.998,199.752,30.0085
1,641.713,199.107,35.1429
1,689.51,196.23,30.4727
1,616.257,202.09,36.3963
1,563.859,210.765,42
1,680.902,208.693,30.4659
1,542.935,213.102,34.045
1,560.19,213.149,39.36
1,583.364,221.487,30.4842
1,554.07,229.624,32
1,690.799,231.613,30.973
1,551.498,237.371,30.9677
1,711.314,233.972,39.6
1,550.626,238.092,33.795
1,681.332,244.015,32.8215
1,697.667,254.396,36.6
1,547.091,284.728,39.931
1,693.916,313.663,36.8747
1,602,185,36
1,579.976,186.396,53.5714
1,664.271,194.243,42
1,676.568,195.066,50.7745
1,574.409,201.152,44.88
1,543.011,209.251,52.9565
1,564.964,211.689,42
1,698.319,210.193,53.6471
1,613.5,221,36
1,637.018,220.521,38
1,694.013,217.142,49.7717
1,550.314,230.354,47.5102
1,695,236,36
1,560.091,244.77,37.2
1,680.387,243.637,41.3842
1,686.192,253.531,49
1,657.927,189.371,72
1,700.132,187.099,72
1,544.762,194.5,72
1,577.553,199.122,72
1,548.5,204.481,72
1,566.481,230.5,72
1,548.561,238.491,72
1,704.039,234.24,72
1,691.054,242.22,72
1,536.039,251.31,72
1,554.052,260.519,72
1,693.459,259.534,72
2,676.535,179.632,13.0737
2,610.047,179.988,11.4578
2,616.09,180.128,11.4179
2,625.412,180.223,11.3571
2,629.195,179.767,11.125
2,632.232,179.991,12.3559
2,606.032,180.942,11.8732
2,613.419,181.58,8.4
2,622.92,180.786,10.8
2,627.433,180.82,11.9639
2,700.321,181.499,15.9714
2,609.952,182.29,12.3191
2,616.121,182.237,12.9355
2,652.584,182.349,12.5793
2,538.062,182.992,8.4
2,541.009,183.055,11.9388
2,596.887,183.374,8.4
2,613.598,182.353,8.4
2,632.605,183.211,8.4
2,660.84,184.295,14.4362
2,668.145,184.508,10.6
2,672.155,184.723,12.2239
2,698.553,183.553,14.55
2,702.559,184.428,11.7541
2,709.903,184.266,12.6471
2,541.032,185.873,12.6522
2,609.782,184.741,13.2
2,616.263,184.418,14.6667
2,619.139,185.918,12.4688
2,622.593,185.314,11.2174
2,633.005,186.029,12.0833
2,656.164,185.626,11.05
2,661.973,186.227,12.6471
2,666.184,185.32,13.439
2,593.169,187.979,12.5077
2,630.736,187.528,13.6459
2,636.339,187.108,12.9545
2,693.635,187.025,10.7673
2,707.697,187.863,15.2857
2,538.549,188.131,12.3103
2,590.582,187.698,11.68
2,652.324,187.767,14.9528
2,702.001,187.898,10.8947
2,587.83,189.011,12.1034
2,630.894,188.589,13.3918
2,660.854,189.319,12.8084
2,670.163,189.057,11.4615
2,696.582,189.174,11.2222
2,593.42,189.603,13.1333
2,625.081,190.469,11.3125
2,633,189,8.4
2,655.9,190.024,11.2424
2,658.75,190.75,18
2,667.572,189.934,13.5773
2,536.893,190.487,12.3043
2,586.029,191.354,10.2222
2,590.06,190.787,11.625
2,619.867,190.418,10.5
2,583.891,192.444,8.4
2,622.186,192.407,11.7219
2,660,192.041,12.9821
2,671.688,192.868,11.2
2,582,194.381,10.2857
2,664.752,193.379,11.0513
2,701.659,193.903,12.6929
2,535.027,194.79,8.4
2,577.737,195.384,9.46154
2,668.865,195.101,12.7931
2,671.032,196.338,13
2,668,198,16.9355
2,539.633,198.259,13.1601
2,693.494,197.865,10.1489
2,538,198,11.3662
2,576.163,199.184,13.0516
2,667.93,198.07,13.676
2,670.655,199.655,13.0345
2,685.667,198.514,13.3806
2,609.38,200.762,11.283
2,634.948,200.578,11.0847
2,697.67,201.039,12.6
2,671.048,201,13.4
2,682.944,202.024,11.8378
2,621.017,203.641,11.7
2,534.704,203.871,11.8235
2,641.508,203.323,12.8182
2,691.818,206.361,12.2396
2,534.523,207.842,13.2545
2,643.704,207.705,13.4
2,662.299,208.279,11.4878
2,684.956,208.93,13.9699
2,692.9,209.003,10.726
2,611.304,210.723,14.0526
2,539.715,212.758,13.3982
2,685.495,211.531,12
2,564.675,212.564,12.5259
2,536.079,213.561,12.2264
2,663.786,213.92,12.4086
2,680.057,213.243,12.1698
2,558.693,217.214,12.8146
2,561.853,217.2,11.6667
2,683,217.068,12.5522
2,686.692,220,10.3469
2,611.738,220.898,12.9775
2,639.184,221.767,12.73
2,664.73,222.735,13.6364
2,583.539,222.813,12.4249
2,634.857,222.303,13.7726
2,556.753,228.387,14.7736
2,664.813,228.008,12.0882
2,675.408,227.653,11.7364
2,689.588,231.488,13.9697
2,555.701,233.768,10.6923
2,551.544,235.205,11.4444
2,554.907,234.804,13.9346
2,694.487,234.637,13.8402
2,548.144,236.242,11.069
2,543.354,241.116,11.9231
2,562.713,243,15.6792
2,542.661,243.085,11.04
2,622.456,243.871,12.0594
2,679.443,245.415,14.3333
2,686.583,245.503,13.259
2,709.399,246.447,14.7818
2,558.546,246.316,14.4457
2,706.518,246.27,15.3318
2,714.214,247.755,12.875
2,555.053,251.003,9.94737
2,612.114,251.702,11.1429
2,617.441,252.037,12.2727
2,695.287,253.35,10.6011
2,567.014,253.992,12.8919
2,699.42,255.221,13.5882
2,693.051,268.949,13.2169
2,549.793,286.138,12.7509
2,710.975,307.091,11.5263
2,688.904,324.696,12.4245
2,686.248,328.168,12.1765
2,635.178,180.599,18.0638
2,700.174,181.066,16.7143
2,534.733,183.832,16.0909
2,616.37,182.528,13.8793
2,653,182,12
2,596.948,184.471,16.4882
2,607.93,183.725,19.0588
2,589.065,186.727,17.1176
2,670.75,185.976,18.4
2,676.307,186.618,20.1756
2,703.947,187.262,18
2,652.568,187.283,15.8182
2,542.723,188.916,20.122
2,587.985,190.265,20.1157
2,658.794,191.055,17.8285
2,580.961,193.75,17.4375
2,698.29,191.687,17.6508
2,689.438,195.92,18.8824
2,672.062,196.28,17.1016
2,690.251,198.025,18.0318
2,669.625,198.625,15
2,685.192,198.887,16.3333
2,613.277,204.768,17.9552
2,641.282,203.697,12.7646
2,659.535,204.459,16.92
2,678.445,206.166,15.1057
2,535.518,211.701,18.1752
2,686,212,12
2,535.47,216.253,17.4
2,688.103,217.297,22.125
2,691.283,216.514,16.7419
2,688.757,223.639,18.2308
2,689.515,231.384,14.049
2,694.411,234.757,13.205
2,552.444,237.002,22.6622
2,686.182,244.977,14.7864
2,559.82,245.205,19.9
2,565.111,246.123,16.9411
2,707.766,246.315,19.5703
2,538.682,298.824,15.8727
2,694.635,316.529,20.0204
2,648.274,181.457,28.7143
2,700.607,181.037,22.0097
2,606.174,182.882,26.0233
2,618.703,182.82,25.2097
2,656.464,182.607,26.2099
2,543.515,185.001,25.4839
2,667.985,185.945,26.8879
2,636.168,187.584,20.7882
2,651.75,188.25,18
2,706.045,186.49,24.554
2,595.532,187.876,25.5544
2,629.251,188.185,21.5455
2,632.514,188.668,27.1043
2,659.219,187.862,27.7034
2,588.5,188.5,24.7714
2,699.58,190.939,23.946
2,537.461,192.914,29.3473
2,589.703,195.121,28.9652
2,654.006,194.616,26.7348
2,672.718,195.062,23.6667
2,667.501,195.577,29.2174
2,690.553,196.516,27.6431
2,575.504,199.658,27.3491
2,633.444,200.968,21.587
2,624.559,203.186,26.4915
2,671.949,201.875,21.5625
2,642.876,204.585,19.3971
2,660.197,204.757,22.8305
2,678.75,206.25,18
2,656.363,209.942,21.9
2,564.788,212.365,28.5
2,690.71,212.992,26.0769
2,663.517,218.546,26.9062
2,690.202,219.008,29.1045
2,636.978,221,24.5455
2,674.413,227.014,22.0961
2,553.153,236.946,30
2,555.141,245.369,28.1321
2,562.2,245.007,29.7391
2,681.631,244.342,26.0874
2,696.148,248.745,24.375
2,641.931,254.77,27
2,696.453,262.908,26.2551
2,549.289,283.944,30.6923
2,547.984,286.209,29.5714
2,700.118,183.645,33.1579
2,601.084,184.137,35.9542
2,541.314,186.291,43.5429
2,617.276,186.151,32.106
2,623.872,187.264,35.3514
2,666.367,190.856,38.7188
2,538.818,192.479,33.4615
2,612.896,193.097,36.2069
2,631.177,192.678,36.4918
2,665.638,193.124,38.9727
2,538,196,36
2,577.039,201.89,35.6842
2,604.1,198.92,34.0793
2,641.591,198.968,34.586
2,689.933,196.446,30.9747
2,615.318,201.884,37.8621
2,659.864,206.791,34.6452
2,681.532,210.236,34.7485
2,539.072,214.262,30.2225
2,559.402,214.794,35.9104
2,690.181,219.466,31.7109
2,700.735,219.797,34.3764
2,692.191,232.377,30.6207
2,554.82,233.517,31.9535
2,550.9,238.09,33.8417
2,682.207,244.604,32.8748
2,709.298,247.243,27.9287
2,687.309,253.467,41.625
2,699.56,256.608,35.0667
2,543.938,294.938,36.2
2,603.24,183.873,39.8012
2,644.207,182.671,53.8421
2,661.5,185,36
2,580.274,186.198,52.4318
2,666.542,194.974,40.7352
2,677.291,194.515,50.8525
2,689,197,36
2,573.989,201.448,46.2
2,543.202,209.225,55.9437
2,564.005,211.1,47.8064
2,662.32,209.197,38.5098
2,698.353,210.235,53.1273
2,558.516,212.296,50.6667
2,613.5,221,36
2,636.397,220.292,42.1614
2,692,221,36
2,553.5,233,36
2,560,245,36
2,683.449,243.626,42.5806
2,686.203,253.429,48
2,545.361,194.381,72
2,700.492,187.253,72
2,548.5,194.5,72
2,578.113,199.321,72
2,548.5,205.359,72
2,566.649,228.385,72
2,548.64,238.647,72
2,553.761,261.222,72
2,692.632,260.349,72
3,610.211,180.036,11.6
3,616.054,179.928,11.5714
3,628.991,179.973,12.0201
3,676.668,180.528,14.1815
3,705.962,179.897,12.0462
3,606.035,180.998,12.0667
3,632.943,180.751,12.225
3,642.943,181.143,13.3519
3,700.474,181.396,14.7564
3,604.075,181.565,11.1905
3,609.993,181.983,12
3,613.301,182.013,8.4
3,616.061,182.092,12.525
3,628.351,182.204,10.3083
3,666.964,181.83,10.68
3,632.477,183.169,8.4
3,646.31,183.163,15.6202
3,669,183.97,11.7155
3,703.365,184.58,12
3,596.339,184.74,13.0847
3,672.077,185.008,13.1455
3,700.627,184,12.84
3,619.953,185.967,11.9756
3,622.994,185.877,10.35
3,649.139,186.005,11.4022
3,658.962,186.05,13.3684
3,668.11,185.828,10.5873
3,594.012,187.087,12.4286
3,630.776,187.465,12.9381
3,633.306,187.313,10.2414
3,636.221,187.392,12.7572
3,653.477,186.649,14.6557
3,590.567,187.764,11.6316
3,644.099,187.763,10.6
3,693.953,187.578,10.814
3,697.601,189,12.0833
3,702.783,188.928,11.5265
3,708.624,187.563,14.8385
3,538.004,188.519,11.5508
3,587.64,189.459,12.1304
3,630.995,188.858,13.3373
3,670.295,189.311,10.6216
3,539.981,189.742,12
3,633.907,189.962,12.9659
3,636.087,189.769,8.4
3,656.635,190.306,11.4545
3,660,190.75,18
3,535.613,191.455,9.59016
3,620.2,191.31,10.8462
3,625.607,191.253,11.5
3,661.639,190.528,12.4074
3,667.643,190.058,12.2951
3,586.077,191.732,10.32
3,660.114,192.118,14.7895
3,697.635,192.41,14.25
3,536.633,193.523,14.8385
3,622.637,192.649,12.1364
3,671.744,193.145,11.1
3,660.732,193.849,11.1869
3,665.587,193.718,10.9091
3,702.935,194.094,11.875
3,578.466,195.089,11.4375
3,582.633,194.839,11.8344
3,588.144,195.234,13.68
3,697.447,194.507,10
3,671.895,196.484,12.3158
3,688.418,196.22,13.2377
3,689.892,196.66,17.1898
3,711.815,195.98,11.1929
3,700.097,196.807,8.4
3,694.82,198.232,10.0244
3,538.597,198.684,13.2428
3,576,199.849,15.6316
3,577,199.75,18
3,670.74,198.277,17.8406
3,685.824,199.261,13.6452
3,535.95,200.512,11.9589
3,609.629,201.213,13.2992
3,635.487,201.1,12.0224
3,668.957,200,11.6154
3,683.865,201.991,11.1356
3,698.522,201.732,11.9053
3,621.209,203.205,9.57143
3,641.291,203.373,11.4407
3,641.396,204.024,12.5645
3,679.137,207.358,14.0588
3,691,206,11.5714
3,613.712,208.452,13.5
3,662.728,208.972,11.3774
3,679.583,209.506,12.5382
3,685.643,209.535,12.0552
3,693.344,209.499,9.62069
3,612.026,211.374,13.8979
3,658.162,210.707,14.7871
3,686.019,212.076,11.5916
3,537,214,8.4
3,564.951,213.168,12.6842
3,535.572,213.876,12.75
3,682.883,215.867,12.4
3,562.181,217.507,11
3,683.935,217.209,12.7333
3,558.756,217.983,13.1622
3,612,221.466,12.0415
3,687.328,220.615,14.4098
3,612.424,221.645,11.7123
3,639.814,222.435,13.9787
3,583.074,223.305,12.8526
3,635.322,222.745,13.4228
3,665.121,222.944,12.1139
3,676.188,226.243,12.2366
3,676.283,228.163,13.5
3,556.702,229.365,14.4621
3,665.654,228,10.9615
3,690.589,232.35,13.9565
3,555.674,234.311,12.4821
3,550.678,236.503,12.125
3,695.446,235.732,13.0164
3,547.307,237.645,14.3793
3,544.714,241.123,13.0645
3,542.063,242.335,11.9011
3,541.506,244.765,12.48
3,622.929,244.133,13.7143
3,623.724,244.884,12.2727
3,687.606,246.188,13.5847
3,558.537,247.359,14.5851
3,584.033,247.016,8.4
3,680.654,246.453,14.5435
3,710.672,247.289,14.0164
3,536.627,248.154,10.6
3,707.583,247.841,13.648
3,696.841,250.642,16.5
3,552.08,251.139,14.2258
3,696.011,254.302,11.3114
3,567.184,255.024,13.1538
3,700.664,256.083,10.9412
3,711.175,264,11
3,695.012,269.846,12.283
3,549.866,287.08,12.5644
3,538.837,300.057,12.9706
3,535.831,304.212,9.38298
3,534.612,304.872,12.3818
3,697.198,309.963,12.182
3,696.195,312.997,11.8966
3,633.999,180.376,16.9565
3,676.759,180.379,12
3,641.677,181.157,19.3109
3,646.335,183.114,15.8688
