frame_id,x,y,neighbour_size
2,694,187,7
2,708,187,7
2,539,188,7
2,591,188,7
2,652,188,7
2,702,188,7
2,588,189,7
2,631,189,7
2,661,189,7
2,670,189,7
2,697,189,7
2,593,190,7
2,625,190,7
2,634,190,7
2,656,190,7
2,658,190,7
2,668,190,7
2,537,191,7
2,586,191,7
2,590,191,7
2,620,191,7
2,584,192,7
2,622,192,7
2,698,192,7
2,537,193,7
2,659,193,7
2,672,193,7
2,583,194,7
2,665,194,7
2,697,194,7
2,702,194,7
2,535,195,7
2,578,195,7
2,669,195,7
2,671,196,7
2,688,196,7
2,540,198,7
2,692,198,7
2,694,198,7
2,537,199,7
2,577,199,7
2,667,199,7
2,670,199,7
2,686,199,7
2,609,201,7
2,635,201,7
2,698,201,7
2,672,202,7
2,683,202,7
2,535,204,7
2,641,204,7
2,659,204,7
2,661,204,7
2,691,206,7
2,535,207,7
2,644,208,7
2,662,208,7
2,678,209,7
2,685,209,7
2,693,209,7
2,612,210,7
2,681,211,7
2,540,212,7
2,686,212,7
2,565,213,7
2,536,214,7
2,664,214,7
2,681,214,7
2,691,216,7
2,559,217,7
2,562,217,7
2,684,217,7
2,686,219,7
2,612,221,7
2,640,222,7
2,664,222,7
2,583,223,7
2,635,223,7
2,557,228,7
2,665,228,7
2,676,228,7
2,689,231,7
2,556,233,7
2,551,235,7
2,555,235,7
2,695,235,7
2,549,236,7
2,544,241,7
2,562,242,7
2,682,242,7
2,685,242,7
2,543,243,7
2,559,243,7
2,566,246,7
2,679,246,7
2,687,246,7
2,710,246,7
2,558,247,7
2,681,247,7
2,706,247,7
2,714,248,7
2,535,251,7
2,555,251,7
2,612,252,7
2,617,252,7
2,695,253,7
2,567,254,7
2,699,255,7
2,694,268,7
2,550,286,7
2,711,307,7
2,688,325,7
2,686,328,7
3,610,180,7
3,616,180,7
3,629,180,7
3,676,180,7
3,706,180,7
3,606,181,7
3,633,181,7
3,643,181,7
3,700,181,7
3,604,182,7
3,610,182,7
3,613,182,7
3,616,182,7
3,628,182,7
3,667,182,7
3,632,183,7
3,646,184,7
3,704,184,7
3,596,185,7
3,672,185,7
3,701,185,7
3,540,186,7
3,620,186,7
3,623,186,7
3,649,186,7
3,659,186,7
3,668,186,7
3,594,187,7
3,631,187,7
3,633,187,7
3,637,187,7
3,653,187,7
3,673,187,7
3,591,188,7
3,644,188,7
3,647,188,7
3,694,188,7
3,698,188,7
3,703,188,7
3,709,188,7
3,538,189,7
3,588,189,7
3,631,189,7
3,670,189,7
3,540,190,7
3,593,190,7
3,634,190,7
3,636,190,7
3,656,190,7
3,659,190,7
3,536,191,7
3,591,191,7
3,620,191,7
3,626,191,7
3,662,191,7
3,668,191,7
3,586,192,7
3,660,192,7
3,697,192,7
3,536,193,7
3,623,193,7
3,672,193,7
3,661,194,7
3,666,194,7
3,703,194,7
3,579,195,7
3,583,195,7
3,588,195,7
3,697,195,7
3,699,195,7
3,671,196,7
3,688,196,7
3,690,196,7
3,712,196,7
3,700,197,7
3,693,198,7
3,695,198,7
3,538,199,7
3,575,199,7
3,578,199,7
3,670,199,7
3,686,199,7
3,691,199,7
3,536,200,7
3,609,201,7
3,636,201,7
3,669,201,7
3,684,202,7
3,698,202,7
3,621,203,7
3,641,203,7
3,641,205,7
3,659,205,7
3,679,207,7
3,692,207,7
3,614,208,7
3,663,209,7
3,679,209,7
3,686,209,7
3,656,210,7
3,693,210,7
3,612,211,7
3,658,211,7
3,682,212,7
3,686,212,7
3,565,213,7
3,535,214,7
3,682,215,7
3,563,217,7
3,684,217,7
3,559,218,7
3,611,221,7
3,688,221,7
3,613,222,7
3,640,222,7
3,584,223,7
3,635,223,7
3,665,223,7
3,676,226,7
3,676,228,7
3,557,229,7
3,665,229,7
3,690,232,7
3,556,234,7
3,550,236,7
3,696,236,7
3,548,237,7
3,554,237,7
3,545,241,7
3,543,242,7
3,562,243,7
3,683,243,7
3,686,243,7
3,541,245,7
3,622,245,7
3,624,245,7
3,688,246,7
3,558,247,7
3,566,247,7
3,584,247,7
3,680,247,7
3,711,247,7
3,537,248,7
3,707,248,7
3,696,250,7
3,552,251,7
3,567,255,7
3,701,256,7
3,711,264,7
3,695,270,7
3,550,287,7
3,539,300,7
3,536,304,7
3,697,310,7
3,696,313,7
4,610,180,7
4,616,180,7
4,626,180,7
4,629,180,7
4,677,180,7
4,709,180,7
4,607,181,7
4,633,181,7
4,701,181,7
4,586,182,7
4,610,182,7
4,613,182,7
4,616,182,7
4,627,182,7
4,635,182,7
4,667,182,7
4,681,182,7
4,599,183,7
4,613,184,7
4,632,184,7
4,639,184,7
4,596,185,7
4,648,185,7
4,672,185,7
4,699,185,7
4,704,185,7
4,711,185,7
4,539,186,7
4,620,186,7
4,623,186,7
4,626,186,7
4,642,186,7
4,652,186,7
4,633,187,7
4,668,187,7
4,537,188,7
4,590,188,7
4,594,188,7
4,637,188,7
4,646,188,7
4,673,188,7
4,694,188,7
4,703,189,7
4,709,189,7
4,537,190,7
4,540,190,7
4,587,190,7
4,632,190,7
4,697,190,7
4,593,191,7
4,636,191,7
4,657,191,7
4,662,191,7
4,668,191,7
4,587,192,7
4,591,192,7
4,621,192,7
4,626,192,7
4,623,193,7
4,661,193,7
4,699,193,7
4,669,194,7
4,535,195,7
4,667,195,7
4,698,195,7
4,704,195,7
4,579,196,7
4,583,196,7
4,688,196,7
4,673,197,7
4,706,197,7
4,536,198,7
4,691,199,7
4,695,199,7
4,698,199,7
4,536,200,7
4,578,200,7
4,671,200,7
4,686,200,7
4,574,201,7
4,619,201,7
4,691,201,7
4,609,202,7
4,636,202,7
4,699,202,7
4,619,203,7
4,684,203,7
4,614,204,7
4,622,204,7
4,641,205,7
4,660,206,7
4,535,208,7
4,680,208,7
4,537,209,7
4,664,210,7
4,680,210,7
4,686,210,7
4,694,210,7
4,612,212,7
4,686,213,7
4,537,214,7
4,565,214,7
4,535,215,7
4,665,215,7
4,562,218,7
4,685,218,7
4,693,218,7
4,559,219,7
4,688,221,7
4,613,222,7
4,641,223,7
4,583,224,7
4,636,224,7
4,666,224,7
4,689,224,7
4,677,227,7
4,677,229,7
4,557,230,7
4,691,233,7
4,556,235,7
4,693,237,7
4,697,237,7
4,547,238,7
4,549,238,7
4,546,241,7
4,541,244,7
4,562,244,7
4,684,244,7
4,559,245,7
4,624,246,7
4,558,248,7
4,566,248,7
4,681,248,7
4,689,248,7
4,708,249,7
4,712,249,7
4,535,250,7
4,563,250,7
4,697,251,7
4,552,252,7
4,697,255,7
4,568,256,7
4,702,258,7
4,713,266,7
4,696,271,7
4,550,288,7
4,539,289,7
4,539,301,7
4,714,314,7
5,616,180,7
5,621,180,7
5,677,180,7
5,710,180,7
5,713,180,7
5,610,181,7
5,630,181,7
5,586,182,7
5,606,182,7
5,627,182,7
5,667,182,7
5,681,182,7
5,701,182,7
5,593,183,7
5,603,183,7
5,610,183,7
5,616,183,7
5,634,183,7
5,613,184,7
5,641,185,7
5,700,185,7
5,702,185,7
5,712,185,7
5,538,186,7
5,596,186,7
5,621,186,7
5,624,186,7
5,673,186,7
5,704,186,7
5,617,187,7
5,633,187,7
5,644,187,7
5,646,187,7
5,710,187,7
5,590,188,7
5,594,188,7
5,631,188,7
5,637,188,7
5,641,188,7
5,665,188,7
5,674,188,7
5,693,188,7
5,695,188,7
5,537,189,7
5,704,189,7
5,540,190,7
5,588,190,7
5,590,190,7
5,632,190,7
5,638,190,7
5,698,190,7
5,634,191,7
5,636,191,7
5,658,191,7
5,663,191,7
5,535,192,7
5,589,192,7
5,591,192,7
5,621,192,7
5,627,192,7
5,660,192,7
5,585,193,7
5,587,193,7
5,698,193,7
5,535,194,7
5,624,194,7
5,670,194,7
5,706,194,7
5,662,195,7
5,668,195,7
5,580,196,7
5,584,196,7
5,699,196,7
5,705,196,7
5,673,197,7
5,689,197,7
5,691,197,7
5,693,197,7
5,702,198,7
5,535,199,7
5,671,200,7
5,692,200,7
5,696,200,7
5,535,201,7
5,576,202,7
5,610,202,7
5,637,202,7
5,699,203,7
5,660,206,7
5,663,206,7
5,694,208,7
5,646,211,7
5,658,211,7
5,665,211,7
5,681,211,7
5,687,211,7
5,694,211,7
5,613,212,7
5,631,212,7
5,643,212,7
5,687,213,7
5,536,214,7
5,566,214,7
5,666,216,7
5,684,216,7
5,565,217,7
5,559,219,7
5,686,219,7
5,611,222,7
5,689,222,7
5,614,223,7
5,636,224,7
5,666,224,7
5,583,225,7
5,690,225,7
5,678,228,7
5,667,230,7
5,678,230,7
5,557,233,7
5,692,234,7
5,549,238,7
5,694,238,7
5,698,238,7
5,546,239,7
5,686,244,7
5,541,245,7
5,561,245,7
5,564,245,7
5,683,245,7
5,689,245,7
5,559,246,7
5,566,246,7
5,540,247,7
5,625,247,7
5,690,248,7
5,558,249,7
5,566,249,7
5,585,249,7
5,682,249,7
5,714,250,7
5,710,251,7
5,698,252,7
5,699,254,7
5,568,257,7
5,699,257,7
5,697,272,7
5,550,289,7
5,538,302,7
5,535,307,7
6,616,180,7
6,711,180,7
6,607,181,7
6,630,181,7
6,633,181,7
6,670,181,7
6,586,182,7
6,616,182,7
6,627,182,7
6,682,182,7
6,702,182,7
6,599,183,7
6,610,183,7
6,629,183,7
6,570,184,7
6,613,184,7
6,596,185,7
6,661,185,7
6,673,185,7
6,677,185,7
6,712,185,7
6,714,185,7
6,537,186,7
6,625,186,7
6,654,186,7
6,665,186,7
6,669,186,7
6,703,186,7
6,705,186,7
6,613,187,7
6,617,187,7
6,639,187,7
6,710,187,7
6,590,188,7
6,594,188,7
6,637,188,7
6,666,188,7
6,674,188,7
6,696,188,7
6,536,189,7
6,705,189,7
6,710,189,7
6,539,190,7
6,588,190,7
6,632,190,7
6,663,190,7
6,699,190,7
6,594,191,7
6,637,191,7
6,671,191,7
6,591,192,7
6,622,192,7
6,627,192,7
6,587,193,7
6,696,193,7
6,699,193,7
6,620,194,7
6,625,194,7
6,670,194,7
6,673,194,7
6,708,194,7
6,663,195,7
6,580,196,7
6,584,196,7
6,699,196,7
6,706,196,7
6,689,197,7
6,693,197,7
6,714,197,7
6,702,198,7
6,537,200,7
6,576,200,7
6,672,200,7
6,687,200,7
6,693,200,7
6,695,200,7
6,697,200,7
6,578,201,7
6,576,202,7
6,619,202,7
6,637,202,7
6,611,203,7
6,696,203,7
6,700,203,7
6,616,205,7
6,639,205,7
6,660,206,7
6,663,206,7
6,680,207,7
6,693,208,7
6,647,211,7
6,658,211,7
6,665,211,7
6,682,211,7
6,687,211,7
6,695,211,7
6,567,212,7
6,613,212,7
6,643,212,7
6,645,212,7
6,660,212,7
6,687,213,7
6,536,214,7
6,565,215,7
6,666,216,7
6,685,216,7
6,565,217,7
6,563,218,7
6,687,219,7
6,694,219,7
6,690,222,7
6,642,224,7
6,665,224,7
6,667,224,7
6,584,225,7
6,637,225,7
6,691,225,7
6,679,228,7
6,679,230,7
6,668,231,7
6,558,232,7
6,555,233,7
6,694,234,7
6,695,238,7
6,548,239,7
6,699,239,7
6,545,240,7
6,695,241,7
6,544,243,7
6,542,244,7
6,561,245,7
6,686,245,7
6,689,245,7
6,539,246,7
6,559,246,7
6,684,246,7
6,624,247,7
6,683,249,7
6,691,249,7
6,567,250,7
6,577,250,7
6,563,251,7
6,711,252,7
6,614,255,7
6,614,257,7
6,568,258,7
6,705,261,7
6,706,263,7
6,698,265,7
6,708,266,7
6,698,273,7
6,550,289,7
6,536,295,7
6,539,303,7
6,535,307,7
6,699,321,7
7,610,180,7
7,616,180,7
7,668,180,7
7,678,180,7
7,606,181,7
7,631,181,7
7,702,181,7
7,603,182,7
7,610,182,7
7,616,182,7
7,628,182,7
7,600,183,7
7,613,183,7
7,662,183,7
7,633,184,7
7,670,184,7
7,596,185,7
7,654,185,7
7,672,185,7
7,701,185,7
7,706,185,7
7,713,185,7
7,537,186,7
7,617,186,7
7,625,186,7
7,633,186,7
7,646,186,7
7,657,186,7
7,675,186,7
7,594,187,7
7,639,187,7
7,535,188,7
7,590,188,7
7,637,188,7
7,650,188,7
7,655,188,7
7,657,188,7
7,674,188,7
7,696,188,7
7,692,189,7
7,705,189,7
7,535,190,7
7,632,190,7
7,671,190,7
7,699,190,7
7,592,191,7
7,594,191,7
7,637,191,7
7,659,191,7
7,662,191,7
7,622,192,7
7,628,192,7
7,587,193,7
7,663,193,7
7,699,193,7
7,625,194,7
7,670,194,7
7,673,194,7
7,703,194,7
7,708,194,7
7,664,195,7
7,700,195,7
7,580,196,7
7,584,196,7
7,672,196,7
7,705,196,7
7,690,197,7
7,692,197,7
7,694,197,7
7,535,199,7
7,695,199,7
7,576,200,7
7,579,200,7
7,673,200,7
7,688,200,7
7,693,200,7
7,697,200,7
7,576,202,7
7,611,202,7
7,615,202,7
7,638,202,7
7,673,203,7
7,685,203,7
7,700,203,7
7,616,205,7
7,619,205,7
7,639,205,7
7,661,206,7
7,664,206,7
7,682,208,7
7,694,208,7
7,647,211,7
7,665,211,7
7,684,211,7
7,688,211,7
7,695,211,7
7,567,212,7
7,613,212,7
7,643,212,7
7,661,212,7
7,688,213,7
7,565,215,7
7,667,216,7
7,686,217,7
7,563,218,7
7,687,219,7
7,695,219,7
7,558,220,7
7,690,222,7
7,614,223,7
7,692,223,7
7,642,224,7
7,666,224,7
7,584,225,7
7,637,225,7
7,668,225,7
7,692,225,7
7,680,228,7
7,669,231,7
7,558,232,7
7,694,235,7
7,544,241,7
7,693,243,7
7,561,245,7
7,687,245,7
7,539,246,7
7,685,246,7
7,691,246,7
7,625,247,7
7,684,248,7
7,537,249,7
7,692,249,7
7,558,250,7
7,567,250,7
7,684,250,7
7,688,251,7
7,563,252,7
7,712,252,7
7,553,253,7
7,614,255,7
7,631,256,7
7,702,256,7
7,636,257,7
7,706,262,7
7,699,266,7
7,700,271,7
7,699,273,7
7,550,290,7
7,535,308,7
7,701,328,7
8,610,180,7
8,616,180,7
8,623,180,7
8,629,180,7
8,668,180,7
8,679,180,7
8,709,180,7
8,606,181,7
8,703,181,7
8,603,182,7
8,616,182,7
8,628,182,7
8,600,183,7
8,613,183,7
8,655,183,7
8,596,184,7
8,634,184,7
8,670,184,7
8,646,185,7
8,672,185,7
8,675,185,7
8,704,185,7
8,714,185,7
8,536,186,7
8,617,186,7
8,626,186,7
8,633,186,7
8,639,186,7
8,650,186,7
8,706,186,7
8,589,187,7
8,594,187,7
8,642,187,7
8,647,187,7
8,637,188,7
8,651,188,7
8,674,188,7
8,696,188,7
8,590,189,7
8,706,189,7
8,711,189,7
8,538,190,7
8,632,190,7
8,672,190,7
8,700,190,7
8,592,191,7
8,594,191,7
8,637,191,7
8,662,191,7
8,588,192,7
8,623,192,7
8,628,192,7
8,664,193,7
8,673,193,7
8,700,193,7
8,626,194,7
8,671,194,7
8,665,195,7
8,701,195,7
8,580,196,7
8,584,196,7
8,706,196,7
8,691,197,7
8,695,197,7
8,674,199,7
8,698,199,7
8,668,200,7
8,688,200,7
8,692,200,7
8,696,200,7
8,578,201,7
8,639,202,7
8,612,203,7
8,674,203,7
8,697,203,7
8,701,203,7
8,639,205,7
8,661,206,7
8,682,208,7
8,696,208,7
8,648,211,7
8,684,211,7
8,688,211,7
8,696,211,7
8,567,212,7
8,646,212,7
8,667,212,7
8,644,213,7
8,688,213,7
8,536,215,7
8,566,215,7
8,668,216,7
8,565,217,7
8,687,217,7
8,689,217,7
8,695,219,7
8,558,220,7
8,689,220,7
8,691,222,7
8,615,224,7
8,643,224,7
8,584,225,7
8,638,225,7
8,669,225,7
8,681,229,7
8,670,231,7
8,681,231,7
8,558,232,7
8,697,236,7
8,546,240,7
8,698,240,7
8,700,240,7
8,543,242,7
8,697,242,7
8,561,246,7
8,564,246,7
8,688,246,7
8,691,246,7
8,537,247,7
8,559,247,7
8,566,247,7
8,693,247,7
8,627,248,7
8,536,250,7
8,558,250,7
8,567,250,7
8,685,250,7
8,693,250,7
8,563,252,7
8,553,253,7
8,615,256,7
8,703,257,7
8,708,264,7
8,700,266,7
8,701,272,7
8,700,274,7
8,550,290,7
8,539,304,7
9,603,180,7
9,616,180,7
9,629,180,7
9,648,180,7
9,668,180,7
9,678,180,7
9,709,180,7
9,606,181,7
9,610,181,7
9,682,181,7
9,703,181,7
9,602,182,7
9,628,182,7
9,599,183,7
9,613,183,7
9,647,183,7
9,673,183,7
9,638,184,7
9,595,185,7
9,631,185,7
9,670,185,7
9,672,185,7
9,702,185,7
9,705,185,7
9,707,185,7
9,536,186,7
9,617,186,7
9,626,186,7
9,633,186,7
9,643,186,7
9,589,187,7
9,593,187,7
9,637,187,7
9,694,187,7
9,644,188,7
9,674,188,7
9,697,188,7
9,706,189,7
9,712,189,7
9,537,190,7
9,632,190,7
9,672,190,7
9,700,190,7
9,637,191,7
9,660,191,7
9,663,191,7
9,623,192,7
9,629,192,7
9,701,192,7
9,588,193,7
9,662,193,7
9,665,193,7
9,671,193,7
9,674,193,7
9,626,194,7
9,704,194,7
9,666,195,7
9,701,195,7
9,580,196,7
9,584,196,7
9,590,196,7
9,673,196,7
9,675,196,7
9,704,196,7
9,707,196,7
9,691,197,7
9,693,197,7
9,695,197,7
9,675,199,7
9,669,200,7
9,689,200,7
9,693,200,7
9,579,201,7
9,577,202,7
9,612,203,7
9,619,203,7
9,675,203,7
9,702,203,7
9,617,205,7
9,621,205,7
9,639,205,7
9,642,205,7
9,661,206,7
9,695,208,7
9,685,211,7
9,689,211,7
9,697,211,7
9,566,212,7
9,613,212,7
9,667,212,7
9,644,213,7
9,689,213,7
9,566,215,7
9,668,216,7
9,565,217,7
9,688,217,7
9,563,219,7
9,696,219,7
9,558,220,7
9,689,220,7
9,644,221,7
9,711,221,7
9,670,222,7
9,692,223,7
9,615,224,7
9,643,224,7
9,584,225,7
9,638,225,7
9,669,225,7
9,682,229,7
9,670,231,7
9,682,231,7
9,558,232,7
9,697,236,7
9,702,241,7
9,542,242,7
9,544,242,7
9,541,245,7
9,561,246,7
9,689,246,7
9,692,246,7
9,559,247,7
9,687,247,7
9,536,248,7
9,626,248,7
9,588,250,7
9,694,250,7
9,535,251,7
9,558,251,7
9,567,251,7
9,574,251,7
9,686,251,7
9,563,253,7
9,615,256,7
9,621,256,7
9,561,257,7
9,704,257,7
9,557,259,7
9,710,265,7
9,701,267,7
9,702,274,7
9,550,291,7
9,713,299,7
